run_id,ts,baseline,model_key,model,gpu,ctx,actual_prompt_tokens,round,prefix_idx,ttft_ms,tpot_ms,total_ms,gen_tokens,gpu_kv_cache_tokens,n_prefixes,caveat,concurrency_mode,quality_score,quality_metric,contaminated,guard_verdict,log,mode_source,host_contention,foreign_gpu_count,foreign_max_util
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:44:17.675410+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,2,80110.427,18.825,80562.23,25,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,95
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:45:38.707179+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,3,80264.917,18.914,80737.773,26,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:51:21.010312+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,0,329272.66,29.275,329858.166,21,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T02:56:52.467314+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,1,330536.77,40.286,331100.776,15,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T03:02:24.336408+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,2,330866.479,29.388,331571.797,25,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T03:07:56.734104+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,3,331469.511,30.169,332103.059,22,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T03:13:29.107502+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,0,331488.921,28.43,332057.529,21,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T03:19:01.993781+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,1,331951.213,41.962,332580.638,16,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T03:24:35.424930+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,2,332389.869,29.119,333117.84,26,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-022821-m3-qwen-awq-cpu_lru,2026-08-31T03:30:07.140317+08:00,cpu_lru,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,3,330853.789,28.565,331396.517,20,273872,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-022821-m3-qwen-awq-cpu_lru/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:31:37.328735+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,cold,0,11821.598,18.982,12068.361,14,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:31:50.400620+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,cold,1,12520.526,9.921,12798.321,29,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:32:03.525577+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,cold,2,12580.647,9.59,12839.572,28,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:32:16.799730+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,cold,3,12706.745,9.772,12990.138,30,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:32:17.602256+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,warm,0,265.216,18.24,520.57,15,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:32:18.440256+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,warm,1,273.398,9.272,533.0,29,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:32:19.237227+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,warm,2,276.338,9.067,521.137,28,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:32:20.057817+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,warm,3,272.296,9.246,531.181,29,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:32:57.477862+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,cold,0,33958.86,19.291,34267.52,17,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:33:32.401261+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,cold,1,34281.023,12.927,34630.06,28,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:34:07.391354+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,cold,2,34350.593,12.909,34699.14,28,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:34:42.240084+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,cold,3,34222.84,12.559,34561.945,28,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:34:43.289266+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,warm,0,491.534,18.401,785.955,17,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:34:44.372577+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,warm,1,485.691,11.532,797.057,28,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:34:45.410016+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,warm,2,442.525,11.371,749.53,28,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:34:46.500143+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,warm,3,485.323,11.416,793.556,28,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,91
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:36:35.371202+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,0,102369.258,18.549,102777.328,23,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:38:19.352532+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,1,103231.38,18.602,103677.825,25,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:40:02.985898+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,2,102865.207,18.757,103334.138,26,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,95
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:41:46.313598+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,3,102539.442,18.523,103021.045,27,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:43:07.324905+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,0,80320.856,18.298,80723.418,23,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:44:13.951827+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,1,65933.216,17.909,66327.211,23,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,85
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:45:25.313235+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,2,70644.278,18.264,71082.612,25,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:46:41.182490+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,warm,3,75122.558,18.005,75590.684,27,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:52:24.672696+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,0,330381.422,28.319,330919.473,20,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T03:57:53.470665+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,1,327931.987,41.157,328508.187,15,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T04:03:21.113291+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,2,326657.231,28.06,327330.664,25,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T04:08:48.633523+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,cold,3,326646.062,29.735,327211.033,20,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T04:14:16.455032+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,0,326980.672,28.871,327529.218,20,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T04:19:41.892891+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,1,324553.302,41.447,325133.563,15,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,99
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T04:25:06.400890+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,2,323521.156,29.168,324221.184,25,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-033010-m3-qwen-awq-cpu_arc,2026-08-31T04:30:38.543787+08:00,cpu_arc,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,258048,258048,warm,3,331252.324,29.214,331836.611,21,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-033010-m3-qwen-awq-cpu_arc/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T12:49:59.745816+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,cold,0,11876.456,17.729,12124.665,15,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T12:50:12.494133+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,cold,1,12191.286,9.595,12459.946,29,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T12:50:25.368820+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,cold,2,12319.693,9.739,12572.903,27,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T12:50:38.505575+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,cold,3,12557.209,9.692,12828.574,29,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T12:50:39.285216+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,warm,0,260.47,17.633,507.327,15,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T12:50:40.092258+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,warm,1,262.31,9.214,520.315,29,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T12:50:40.909474+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,warm,2,288.59,9.345,531.572,27,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T12:50:41.711672+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,32768,32768,warm,3,257.823,9.355,519.773,29,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T12:51:18.419266+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,cold,0,33056.713,18.21,33348.067,17,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T12:51:52.908809+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,cold,1,33866.784,12.528,34192.503,27,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T12:52:27.365705+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,cold,2,33837.886,12.529,34176.18,28,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T12:53:01.879588+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,cold,3,33900.004,12.324,34232.743,28,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T12:53:02.968324+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,warm,0,550.928,17.657,815.776,16,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T12:53:03.991508+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,warm,1,432.136,11.526,743.349,28,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T12:53:05.035913+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,warm,2,450.297,11.54,761.87,28,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T12:53:06.049069+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,65536,65536,warm,3,420.9,11.574,733.396,28,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
20260831-124823-m3-qwen-awq-tier_fs,2026-08-31T12:54:53.130357+08:00,tier_fs,qwen-awq,/ssd7/hungwei/paper-hkv/models/Qwen2.5-7B-Instruct-1M-AWQ-noDCA,0,131072,131072,cold,0,100484.219,18.295,100886.698,23,288576,4,,serial,NOT_MEASURED,NOT_MEASURED,False,CLEAN,/ssd7/hungwei/paper-hkv/runs/20260831-124823-m3-qwen-awq-tier_fs/server.log,recorded,HEAVY,6,100
